"year" "doy" "hour" "month" "SW"
2014 53 7 2 0.0601920468088638
2014 53 8 2 0.0600830147301225
2014 53 9 2 0.060566066696775
2014 53 10 2 0.0614823220806825
2014 53 11 2 0.0626570204221337
2014 53 12 2 0.0638610650908925
2014 53 13 2 0.06505369547188
2014 53 14 2 0.0659572160791437
2014 53 15 2 0.0664469659864338
2014 53 16 2 0.0668061991001925
2014 53 17 2 0.066811878296425
2014 53 18 2 0.0666389513639425
2014 53 19 2 0.0661335404177713
2014 53 20 2 0.0653962047368625
2014 53 21 2 0.0649690571851488
2014 53 22 2 0.0643184026878063
2014 53 23 2 0.0638856108614425
2014 54 0 2 0.063458945828855
2014 54 1 2 0.0629899015801138
2014 54 2 2 0.062594768117675
2014 54 3 2 0.06218448120389
2014 54 4 2 0.0617811203788725
2014 54 5 2 0.0613875934863375
2014 54 6 2 0.0610265383600875
2014 54 7 2 0.0607414330938462
2014 54 8 2 0.0604797213550875
2014 54 9 2 0.060816966042885
2014 54 10 2 0.061780867373165
2014 54 11 2 0.0629319927596863
2014 54 12 2 0.0641636419196775
2014 54 13 2 0.0652401832418625
2014 54 14 2 0.0662122750354463
2014 54 15 2 0.0668729244128062
2014 54 16 2 0.0672281812726838
2014 54 17 2 0.0672520093252013
2014 54 18 2 0.06697330906771
2014 54 19 2 0.0662434355092663
2014 54 20 2 0.0656457836377888
2014 54 21 2 0.0650612662076488
2014 54 22 2 0.0645945087013725
2014 54 23 2 0.0640311299589687
2014 55 0 2 0.063510032231425
2014 55 1 2 0.0630613121588725
2014 55 2 2 0.0626255704276925
2014 55 3 2 0.0622846639614162
2014 55 4 2 0.0619311779525612
2014 55 5 2 0.0615840686025963
2014 55 6 2 0.0612058241800962
2014 55 7 2 0.0609225578137937
2014 55 8 2 0.0609221099713112
2014 55 9 2 0.0612327907178675
2014 55 10 2 0.0620738770917312
2014 55 11 2 0.0631383020009537
2014 55 12 2 0.06430213856445
2014 55 13 2 0.0653837838581125
2014 55 14 2 0.0662639762217137
2014 55 15 2 0.0668132822427187
2014 55 16 2 0.067162336577675
2014 55 17 2 0.0671742633002013
2014 55 18 2 0.066935427544065
2014 55 19 2 0.0663111017003238
2014 55 20 2 0.0656393113501925
2014 55 21 2 0.0650345523176925
2014 55 22 2 0.064427949887675
2014 55 23 2 0.0639603794364687
2014 56 0 2 0.0634871800314863
2014 56 1 2 0.0629747211002538
2014 56 2 2 0.0626371171026488
2014 56 3 2 0.0622600403413112
2014 56 4 2 0.0619148451850788
2014 56 5 2 0.0616297600438113
2014 56 6 2 0.0614255092575962
2014 56 7 2 0.0612416513088637
2014 56 8 2 0.0611184930025525
2014 56 9 2 0.0613336787426838
2014 56 10 2 0.0620348563966613
2014 56 11 2 0.063013518390665
2014 56 12 2 0.0637530353415913
2014 56 13 2 0.0645945057617225
2014 56 14 2 0.0654039447591525
2014 56 15 2 0.0660260180289775
2014 56 16 2 0.0661702427563988
2014 56 17 2 0.0663027305051662
2014 56 18 2 0.0660127839163462
2014 56 19 2 0.0656281576638725
2014 56 20 2 0.0652486191775875
2014 56 21 2 0.0648750577463638
2014 56 22 2 0.06455559815139
2014 56 23 2 0.0640342494913987
2014 57 0 2 0.0636881507838638
2014 57 1 2 0.0633963068363025
2014 57 2 2 0.0631867048388025
2014 57 3 2 0.063013274816285
2014 57 4 2 0.0628063810925613
2014 57 5 2 0.0624948619564337
2014 57 6 2 0.0622801755263375
2014 57 7 2 0.062099341577675
2014 57 8 2 0.0619261684463637
2014 57 9 2 0.0618138976165737
2014 57 10 2 0.0623773601491875
2014 57 11 2 0.0632173561506563
2014 57 12 2 0.06430251421945
2014 57 13 2 0.0652502763054637
2014 57 14 2 0.0660388358341087
2014 57 15 2 0.0664261378803938
2014 57 16 2 0.0665024506029113
2014 57 17 2 0.06623018840271
2014 57 18 2 0.0658031967764512
2014 57 19 2 0.0652168716227625
2014 57 20 2 0.06464269397146
2014 57 21 2 0.064015211066425
2014 57 22 2 0.0637117641813637
2014 57 23 2 0.0633068818626138
2014 58 0 2 0.0629507707313463
2014 58 1 2 0.0626347534125788
2014 58 2 2 0.0623836130300613
2014 58 3 2 0.0621062695738462
2014 58 4 2 0.0619081147375525
2014 58 5 2 0.06173990114132
2014 58 6 2 0.0617598542125525
2014 58 7 2 0.0616319157638287
2014 58 8 2 0.0614302020225437
2014 58 9 2 0.0616603363942313
2014 58 10 2 0.0623390199853412
2014 58 11 2 0.0632495604555425
2014 58 12 2 0.0640585813343188
2014 58 13 2 0.064699989006495
2014 58 14 2 0.06502023818396
2014 58 15 2 0.0653154379663287
2014 58 16 2 0.0655112450463025
2014 58 17 2 0.0655485638663462
2014 58 18 2 0.06534208246028
2014 58 19 2 0.06495019222007
2014 58 20 2 0.0646029044138463
2014 58 21 2 0.064297600367675
2014 58 22 2 0.06398861924757
2014 58 23 2 0.0635149908389425
2014 59 0 2 0.0632503480338637
2014 59 1 2 0.06291442486757
2014 59 2 2 0.0626060259813812
2014 59 3 2 0.0623139535625875
2014 59 4 2 0.0619126440001663
2014 59 5 2 0.0614340349776137
2014 59 6 2 0.0610803338850612
2014 59 7 2 0.0606861565700963
2014 59 8 2 0.0604903067901137
2014 59 9 2 0.0608337017477625
2014 59 10 2 0.0615120931592313
2014 59 11 2 0.0625573866045375
2014 59 12 2 0.0635846782368625
2014 59 13 2 0.0646700454044675
2014 59 14 2 0.0653617521365562
2014 59 15 2 0.0657481361502975
2014 59 16 2 0.0659305373113987
2014 59 17 2 0.0659843579664512
2014 59 18 2 0.0656732580952888
2014 59 19 2 0.065207699793995
2014 59 20 2 0.06460488324396
2014 59 21 2 0.063987537415245
2014 59 22 2 0.0633448121677012
2014 59 23 2 0.0627582096127012
2014 60 0 3 0.0623247474489425
2014 60 1 3 0.0619800176350875
2014 60 2 3 0.0616857139225612
2014 60 3 3 0.0615293959775612
2014 60 4 3 0.0613458223425875
2014 60 5 3 0.0611845271350787
2014 60 6 3 0.0611715877925613
2014 60 7 3 0.061138827652535
2014 60 8 3 0.0611789119451138
2014 60 9 3 0.0613585323213112
2014 60 10 3 0.0618066992014775
2014 60 11 3 0.0624521727190213
2014 60 12 3 0.0631466591342138
2014 60 13 3 0.0636484640476662
2014 60 14 3 0.06368720957264
2014 60 15 3 0.0635830148263025
2014 60 16 3 0.0636181257501137
2014 60 17 3 0.0633897621950787
2014 60 18 3 0.0631019198150788
2014 60 19 3 0.0629052946888287
2014 60 20 3 0.0626189124038812
2014 60 21 3 0.0622934690426225
2014 60 22 3 0.06211976895132
2014 60 23 3 0.0620057286875612
2014 61 0 3 -9999
2014 61 1 3 -9999
2014 61 2 3 -9999
2014 61 3 3 -9999
2014 61 4 3 -9999
2014 61 5 3 -9999
2014 61 6 3 -9999
2014 61 7 3 -9999
2014 61 8 3 -9999
2014 61 9 3 -9999
2014 61 10 3 -9999
2014 61 11 3 -9999
2014 61 12 3 0.061570669953425
2014 61 13 3 0.06270178465202
2014 61 14 3 0.06378371039202
2014 61 15 3 0.0643959232514075
2014 61 16 3 0.0645109261989425
2014 61 17 3 0.0644665242802012
2014 61 18 3 0.06416297397021
2014 61 19 3 0.063515358750385
2014 61 20 3 0.062892507342745
2014 61 21 3 0.0621724642341525
2014 61 22 3 0.0616862590826225
2014 61 23 3 0.0611795362139425
2014 62 0 3 0.0606941118513375
2014 62 1 3 0.0603172981325875
2014 62 2 3 0.0600534196663375
2014 62 3 3 0.0597685065325613
2014 62 4 3 -9999
2014 62 5 3 -9999
2014 62 6 3 -9999
2014 62 7 3 -9999
2014 62 8 3 -9999
2014 62 9 3 -9999
2014 62 10 3 0.0600527299132612
2014 62 11 3 0.0612991752273438
2014 62 12 3 0.062674762745045
2014 62 13 3 0.0638993177107175
2014 62 14 3 0.064762844413095
2014 62 15 3 0.06523631918917
2014 62 16 3 0.0652818216652975
2014 62 17 3 0.0652864969214338
2014 62 18 3 0.0649300075017225
2014 62 19 3 0.0643116343267662
2014 62 20 3 0.0635801816817487
2014 62 21 3 0.062766344759065
2014 62 22 3 0.0621261733652625
2014 62 23 3 0.0616181345663375
2014 63 0 3 0.0610176083727712
2014 63 1 3 0.0605162658613462
2014 63 2 3 0.0600540314225962
2014 63 3 3 0.0596587786538725
2014 63 4 3 0.0592639382639163
2014 63 5 3 0.0588494521376488
2014 63 6 3 0.0584902740963375
2014 63 7 3 0.0582325617025525
2014 63 8 3 0.0581573783688025
2014 63 9 3 -9999
2014 63 10 3 0.0590582740582987
2014 63 11 3 0.0602323141077713
2014 63 12 3 0.0612571992715387
2014 63 13 3 0.06194530725139
2014 63 14 3 0.06249495342014
2014 63 15 3 0.0628422585338463
2014 63 16 3 0.0632592225463637
2014 63 17 3 0.0632526996312937
2014 63 18 3 0.0630674728850438
2014 63 19 3 0.0626588286001225
2014 63 20 3 0.062266657283785
2014 63 21 3 0.0619166881537937
2014 63 22 3 0.0617760464900263
2014 63 23 3 0.061487831456285
2014 64 0 3 0.0611678871200962
2014 64 1 3 -9999
2014 64 2 3 -9999
2014 64 3 3 -9999
2014 64 4 3 -9999
2014 64 5 3 -9999
2014 64 6 3 -9999
2014 64 7 3 -9999
2014 64 8 3 -9999
2014 64 9 3 -9999
2014 64 10 3 0.0597142645565475
2014 64 11 3 0.060831258695455
2014 64 12 3 0.061968164859065
2014 64 13 3 0.06291411051528
2014 64 14 3 0.0637059268290038
2014 64 15 3 0.06409371716014
2014 64 16 3 0.0642355201150437
2014 64 17 3 0.0641880653126313
2014 64 18 3 0.0637443094476312
2014 64 19 3 0.063087743476425
2014 64 20 3 0.0624579389075962
2014 64 21 3 0.0617601831951662
2014 64 22 3 0.0611818995100612
2014 64 23 3 0.0606158190475963
2014 65 0 3 0.0600470334439075
2014 65 1 3 0.0596219279588375
2014 65 2 3 0.0591321526238025
2014 65 3 3 0.0587032285425525
2014 65 4 3 0.0583079233787938
2014 65 5 3 0.0579800464325438
2014 65 6 3 0.057661655667535
2014 65 7 3 0.0467364349450467
2014 65 8 3 0.0574212217238025
2014 65 9 3 0.0578581329977012
2014 65 10 3 0.0587200617140475
2014 65 11 3 0.0597470147390825
2014 65 12 3 0.060755111610315
2014 65 13 3 0.0616703148414775
2014 65 14 3 0.0626116742289425
2014 65 15 3 0.0631256292439162
2014 65 16 3 0.0633312538676313
2014 65 17 3 0.0632827457225525
2014 65 18 3 0.0630707903775262
2014 65 19 3 0.0625663861450875
2014 65 20 3 0.06211624228132
2014 65 21 3 0.0617451246550438
2014 65 22 3 0.0614337322013112
2014 65 23 3 0.06101088094382
2014 66 0 3 0.0607992232738113
2014 66 1 3 0.0605674582087763
2014 66 2 3 0.0602014605050613
2014 66 3 3 0.0598074001075612
2014 66 4 3 0.0593709398263025
2014 66 5 3 0.0588231791513725
2014 66 6 3 0.0584462528725788
2014 66 7 3 0.058170380081285
2014 66 8 3 0.0580950066187938
2014 66 9 3 0.05869878858278
2014 66 10 3 0.0595071790064687
2014 66 11 3 0.06037952413403
2014 66 12 3 0.0608983493550788
2014 66 13 3 0.0614868066563725
2014 66 14 3 0.0620413966188638
2014 66 15 3 0.062209973173785
2014 66 16 3 0.0624547427250438
2014 66 17 3 0.0624433701400175
2014 66 18 3 0.0621960756187938
2014 66 19 3 0.06180467992882
2014 66 20 3 0.0614358283600525
2014 66 21 3 0.06106136132132
2014 66 22 3 0.0606880282825612
2014 66 23 3 0.0603066261600438
2014 67 0 3 -9999
2014 67 1 3 -9999
2014 67 2 3 -9999
2014 67 3 3 -9999
2014 67 4 3 -9999
2014 67 5 3 -9999
2014 67 6 3 -9999
2014 67 7 3 -9999
2014 67 8 3 -9999
2014 67 9 3 -9999
2014 67 10 3 0.0585271658726575
2014 67 11 3 0.0593149776352712
2014 67 12 3 0.060039735830245
2014 67 13 3 0.0608285854041
2014 67 14 3 0.06116635906382
2014 67 15 3 0.061385289497535
2014 67 16 3 0.0616200062963025
2014 67 17 3 0.0615755635850525
2014 67 18 3 0.06110367470264
2014 67 19 3 0.0605299753613812
2014 67 20 3 0.06006680805882
2014 67 21 3 0.0596258355513025
2014 67 22 3 0.0592029033125875
2014 67 23 3 0.0588430173787938
2014 68 0 3 0.05847829971257
2014 68 1 3 0.058168110961285
2014 68 2 3 0.0576882658175612
2014 68 3 3 0.0519743676596329
2014 68 4 3 0.0462523598033917
2014 68 5 3 0.04597190917838
2014 68 6 3 -9999
2014 68 7 3 -9999
2014 68 8 3 -9999
2014 68 9 3 -9999
2014 68 10 3 0.057128990799205
2014 68 11 3 0.0582682753003325
2014 68 12 3 0.05936470969542
2014 68 13 3 0.0603517692478237
2014 68 14 3 0.06118930774146
2014 68 15 3 0.0616572773676312
2014 68 16 3 0.06191664872632
2014 68 17 3 0.0619473027851925
2014 68 18 3 0.0616422322938988
2014 68 19 3 0.0609811563451662
2014 68 20 3 0.06019796474021
2014 68 21 3 0.0595431038113637
2014 68 22 3 0.0588821408688463
2014 68 23 3 0.0584026965013113
2014 69 0 3 0.0578503032875788
2014 69 1 3 0.0573767912538025
2014 69 2 3 0.0570298650675262
2014 69 3 3 0.0566395453300525
2014 69 4 3 0.056303146225035
2014 69 5 3 0.0559806482362938
2014 69 6 3 0.055620137675035
2014 69 7 3 0.0552910480925262
2014 69 8 3 0.0552896232600437
2014 69 9 3 0.0558990360327537
2014 69 10 3 0.05689403192285
2014 69 11 3 0.058128662951705
2014 69 12 3 0.059386335556635
2014 69 13 3 0.0605002046416263
2014 69 14 3 0.0614227985690475
2014 69 15 3 0.061966882861355
2014 69 16 3 0.0622540517888812
2014 69 17 3 0.0623147484213112
2014 69 18 3 0.0621073520713637
2014 69 19 3 0.061562245848925
2014 69 20 3 0.060874290110245
2014 69 21 3 0.0603680638738113
2014 69 22 3 0.0597944843551138
2014 69 23 3 0.0592579500525788
2014 70 0 3 0.0587378208800963
2014 70 1 3 0.0582900581625612
2014 70 2 3 0.0578508796238025
2014 70 3 3 0.05744361550257
2014 70 4 3 0.05699704263632
2014 70 5 3 0.0567009141200525
2014 70 6 3 0.0564433752475525
2014 70 7 3 0.056274415083785
2014 70 8 3 0.05642695058757
2014 70 9 3 0.0569200920126662
2014 70 10 3 0.0577739484865037
2014 70 11 3 0.0586399029465212
2014 70 12 3 0.0596518674227537
2014 70 13 3 0.0605266389689425
2014 70 14 3 0.061227066975175
2014 70 15 3 0.06161746733514
2014 70 16 3 0.061799671726285
2014 70 17 3 0.0617674851838287
2014 70 18 3 0.0614822509163463
2014 70 19 3 0.0609157850513462
2014 70 20 3 0.0602484672026225
2014 70 21 3 0.0596511887464162
2014 70 22 3 0.0591956395350787
2014 70 23 3 0.0588695197463288
2014 71 0 3 0.05857183739632
2014 71 1 3 0.0581354303063025
2014 71 2 3 0.0577243977613287
2014 71 3 3 0.057304438903855
2014 71 4 3 0.0568990699364162
2014 71 5 3 0.0566504358950437
2014 71 6 3 0.056379703676285
2014 71 7 3 0.05605934849257
2014 71 8 3 0.0559389586075525
2014 71 9 3 0.0561674934088462
2014 71 10 3 0.0568840536239862
2014 71 11 3 0.0578363707853062
2014 71 12 3 0.0589038954427975
2014 71 13 3 0.059862318782745
2014 71 14 3 0.0605539220375963
2014 71 15 3 0.0609567483513987
2014 71 16 3 0.061153354525035
2014 71 17 3 0.0612236640388375
2014 71 18 3 0.0608968146138462
2014 71 19 3 0.0603522908438812
2014 71 20 3 0.059622590500175
2014 71 21 3 0.059036231020105
2014 71 22 3 0.05848453292389
2014 71 23 3 0.058069105866355
2014 72 0 3 0.0577568928638287
2014 72 1 3 0.057417750056285
2014 72 2 3 0.0571362540862937
2014 72 3 3 0.056787976235035
2014 72 4 3 0.0564618831862937
2014 72 5 3 0.0562056389287763
2014 72 6 3 0.0559167119862937
2014 72 7 3 0.055614480476285
2014 72 8 3 0.0555353146412938
2014 72 9 3 0.05590513747764
2014 72 10 3 0.0567049185577975
2014 72 11 3 0.0576090437640825
2014 72 12 3 0.0586518093339775
2014 72 13 3 0.0595426422927275
2014 72 14 3 0.0602917279289163
2014 72 15 3 0.0607239180438375
2014 72 16 3 0.0610329880900437
2014 72 17 3 0.0611002330913113
2014 72 18 3 0.0608466960926225
2014 72 19 3 0.0604400331838112
2014 72 20 3 0.0599697085650875
2014 72 21 3 0.0595731221825875
2014 72 22 3 0.0591956506912938
2014 72 23 3 0.0588044906475612
2014 73 0 3 0.0583127945650525
2014 73 1 3 0.058091735133785
2014 73 2 3 0.0577419004563025
2014 73 3 3 0.0576007483962762
2014 73 4 3 0.0574533109837675
2014 73 5 3 0.0574086563388725
2014 73 6 3 0.0572820168800263
2014 73 7 3 0.0572528652575525
2014 73 8 3 0.0573697308700088
2014 73 9 3 0.057531704465035
2014 73 10 3 0.0579380928600787
2014 73 11 3 0.0584625727164512
2014 73 12 3 0.0592963457003938
2014 73 13 3 0.0603749064878412
2014 73 14 3 0.060910023657745
2014 73 15 3 0.06078942659882
2014 73 16 3 0.0608117482076662
2014 73 17 3 0.0607136668413025
2014 73 18 3 0.06039577579757
2014 73 19 3 0.0600631236438025
2014 73 20 3 0.0597772183475525
2014 73 21 3 0.059573000697535
2014 73 22 3 0.0592109167462938
2014 73 23 3 0.0588268088175437
2014 74 0 3 0.0583763247187938
2014 74 1 3 0.0580812713325437
2014 74 2 3 0.0580736357850263
2014 74 3 3 0.05785284196882
2014 74 4 3 -9999
2014 74 5 3 -9999
2014 74 6 3 -9999
2014 74 7 3 -9999
2014 74 8 3 -9999
2014 74 9 3 -9999
2014 74 10 3 0.0586754813829287
2014 74 11 3 0.0599629318220288
2014 74 12 3 0.061273617316635
2014 74 13 3 0.0618393648151575
2014 74 14 3 0.061982505452675
2014 74 15 3 0.0620166344250787
2014 74 16 3 0.0623653286277275
2014 74 17 3 0.0619838798676225
2014 74 18 3 0.0616291115376225
2014 74 19 3 0.0609966075238988
2014 74 20 3 0.0606192611575613
2014 74 21 3 0.06020147698132
2014 74 22 3 0.0598460794388025
2014 74 23 3 0.0593622958676137
2014 75 0 3 0.0588595853637937
2014 75 1 3 0.05846496575382
2014 75 2 3 0.04815510118007
2014 75 3 3 0.04763714454507
2014 75 4 3 0.047138226731725
2014 75 5 3 0.0466952862034267
2014 75 6 3 -9999
2014 75 7 3 -9999
2014 75 8 3 -9999
2014 75 9 3 -9999
2014 75 10 3 0.057429788744205
2014 75 11 3 0.0589811614607263
2014 75 12 3 0.0600172188865125
2014 75 13 3 0.0611052865490738
2014 75 14 3 0.06195197259896
2014 75 15 3 0.0622406989827625
2014 75 16 3 0.0624972013913987
2014 75 17 3 0.0624116765726137
2014 75 18 3 0.0620694823076225
2014 75 19 3 0.061278381586565
2014 75 20 3 0.06046549103778
2014 75 21 3 0.0597136288513988
2014 75 22 3 0.0590178654351488
2014 75 23 3 0.0585265449026925
2014 76 0 3 0.0580683293300787
2014 76 1 3 0.0576678872863025
2014 76 2 3 0.05723709056507
2014 76 3 3 0.056974953191285
2014 76 4 3 0.056671937095035
2014 76 5 3 0.05627042291382
2014 76 6 3 0.0559456306137937
2014 76 7 3 0.055699447876285
2014 76 8 3 0.0558506461088462
2014 76 9 3 0.0565858075991
2014 76 10 3 0.0576296927491525
2014 76 11 3 0.0588392262929025
2014 76 12 3 0.0600489528004288
2014 76 13 3 0.0611197824991087
2014 76 14 3 0.0618493577002275
2014 76 15 3 0.0622426590613813
2014 76 16 3 0.0624812310925437
2014 76 17 3 0.0625522930101138
2014 76 18 3 0.0623221154575962
2014 76 19 3 0.0617870204951138
2014 76 20 3 0.0613080734688637
2014 76 21 3 0.0607806633338025
2014 76 22 3 0.0603194777838287
2014 76 23 3 0.06001134316507
2014 77 0 3 0.0594941091225787
2014 77 1 3 0.0590545479900525
2014 77 2 3 0.0586373595575612
2014 77 3 3 0.0582699393750525
2014 77 4 3 0.0579248425075962
2014 77 5 3 0.0577201228350263
2014 77 6 3 0.0573853171050438
2014 77 7 3 0.056923549111355
2014 77 8 3 0.0567381864075525
2014 77 9 3 0.0570171438363725
2014 77 10 3 0.0576505029439337
2014 77 11 3 0.0583717644288725
2014 77 12 3 0.0592049484764162
2014 77 13 3 0.06001172541771
2014 77 14 3 0.060765671363925
2014 77 15 3 0.061099000032605
2014 77 16 3 0.0612230817350612
2014 77 17 3 0.0611721578813025
2014 77 18 3 0.0608199625150613
2014 77 19 3 0.0600746071177975
2014 77 20 3 0.0593252871827012
2014 77 21 3 0.0586122402326137
2014 77 22 3 0.057885724635175
2014 77 23 3 0.0571907511688987
2014 78 0 3 0.0565928987300875
2014 78 1 3 0.05614848881132
2014 78 2 3 0.0558432891000263
2014 78 3 3 0.0554864567150437
2014 78 4 3 0.055284290021285
2014 78 5 3 0.0549670829388113
2014 78 6 3 0.0545669450362938
2014 78 7 3 0.0543903050237762
2014 78 8 3 0.0544240081075612
2014 78 9 3 0.0549467723864075
2014 78 10 3 0.0558482281078237
2014 78 11 3 0.056969980444065
2014 78 12 3 0.05805836857535
2014 78 13 3 0.0590069386364425
2014 78 14 3 0.0597530452826488
2014 78 15 3 0.06023827845764
2014 78 16 3 0.06054758480632
2014 78 17 3 0.0604848635025963
2014 78 18 3 0.0602020694000875
2014 78 19 3 0.059643531595175
2014 78 20 3 0.0588332928389513
2014 78 21 3 0.0581025596626487
2014 78 22 3 0.0574683470976138
2014 78 23 3 0.0568628949076488
2014 79 0 3 0.0563731690450788
2014 79 1 3 0.0559204578788025
2014 79 2 3 0.0554362851775963
2014 79 3 3 0.0550356576688025
2014 79 4 3 0.0545172536988375
2014 79 5 3 0.054193147433785
2014 79 6 3 0.0487406985671621
2014 79 7 3 0.0434191271867017
2014 79 8 3 0.0532924106131562
2014 79 9 3 0.0540801680201837
2014 79 10 3 0.055122916667885
2014 79 11 3 0.056403383932955
2014 79 12 3 0.0576111975678412
2014 79 13 3 0.0587620166516
2014 79 14 3 0.059628469957815
2014 79 15 3 0.06021150516389
2014 79 16 3 0.0605738958113375
2014 79 17 3 0.0606258445700612
2014 79 18 3 0.0603971441925613
2014 79 19 3 0.05999912418382
2014 79 20 3 0.0595873283413113
2014 79 21 3 0.0591434368600525
2014 79 22 3 0.05879850942757
