          15
          12          13          14          19          23          25          26          27          28          29          30          31          32          33          35
         124,       103.4066,        29.6193,        21.8953,        11.2773,         0.3582,         0.5707,         0.1820,         6.1531,         0.2289,       983.6444,      3553.3235,       158.4660,         2.2518,        15.0295,        17.6834,
         125,        99.1867,        29.7522,        22.1320,        11.0400,         0.4099,         0.5796,         0.1890,         6.3708,         0.2392,       964.9670,      3511.6912,       159.5586,         2.3197,        15.8198,        17.2691,
         126,       105.3135,        29.4081,        22.4686,        12.0036,         0.3760,         0.5931,         0.1869,         5.9642,         0.2280,       947.5352,      3542.6038,       159.4978,         2.3347,        15.9232,        17.5030,
         127,       107.7607,        29.9287,        22.7363,        10.0509,         0.3195,         0.5844,         0.1938,         5.5544,         0.2208,       928.1970,      3600.7146,       158.7889,         2.3663,        16.1848,        18.1731,
         128,       111.4421,        30.8703,        22.6524,        10.7423,         0.3677,         0.6195,         0.1903,         5.7520,         0.2182,       948.5698,      3634.1250,       158.8453,         2.3780,        16.9925,        17.6704,
         129,       106.9990,        31.1933,        22.4919,        10.6387,         0.3747,         0.5922,         0.1843,         5.7755,         0.2235,       957.0944,      3614.7751,       157.6415,         2.3836,        17.6037,        17.6130,
         130,       104.3546,        31.1939,        22.3275,        13.3353,         0.3252,         0.6039,         0.1803,         5.9592,         0.2314,       949.8808,      3697.8604,       157.1226,         2.3696,        17.6817,        18.4131,
         131,        99.9825,        31.2180,        22.1045,        14.8151,         0.3486,         0.6061,         0.1849,         6.0883,         0.2209,       962.3666,      3659.2983,       156.8016,         2.3313,        17.7135,        17.5757,
         132,        97.0381,        30.8144,        21.6383,        15.5564,         0.3298,         0.5872,         0.1918,         6.1917,         0.2259,       943.2501,      3669.1885,       157.9865,         2.3203,        17.9564,        16.7554,
         133,       102.2735,        30.2695,        21.5902,        12.2889,         0.3099,         0.5574,         0.1895,         6.1708,         0.2225,       931.1099,      3704.4673,       158.4401,         2.2696,        17.9728,        17.4620,
         134,       103.1975,        30.5863,        21.8077,        10.3390,         0.3312,         0.5853,         0.1824,         5.7763,         0.2195,       910.6143,      3717.2527,       158.7872,         2.2512,        18.2008,        18.1011,
         135,       108.8462,        29.9824,        21.3702,        10.1529,         0.3100,         0.6132,         0.1841,         5.5476,         0.2307,       910.8548,      3731.7461,       159.9636,         2.2163,        17.9126,        18.2722,
         136,       110.7844,        30.7836,        21.7906,        10.5240,         0.2807,         0.5810,         0.1865,         5.4377,         0.2295,       910.3733,      3717.9258,       159.4238,         2.1750,        17.1273,        18.2960,
         137,       104.8247,        30.7301,        22.0249,        12.8442,         0.2394,         0.6064,         0.1873,         4.9839,         0.2298,       930.9184,      3795.0513,       159.2204,         2.1084,        17.9139,        19.1139,
         138,       103.9583,        30.4956,        21.8843,        13.3632,         0.2695,         0.5700,         0.1783,         4.9726,         0.2395,       939.6955,      3857.1968,       158.2835,         2.1445,        18.4332,        19.2811,
         139,       107.3781,        31.2143,        21.9903,        10.0241,         0.2843,         0.5450,         0.1783,         5.3579,         0.2419,       921.7610,      3828.9543,       157.4032,         2.0737,        18.3719,        19.9921,
         140,       103.7844,        30.6876,        21.8135,        10.7719,         0.2593,         0.5800,         0.1726,         4.9363,         0.2525,       945.6349,      3910.6206,       156.4560,         2.1458,        18.2076,        19.9797,
         141,       109.5435,        31.4682,        22.0209,        10.8109,         0.2363,         0.6166,         0.1699,         5.1937,         0.2441,       937.8798,      3946.7507,       156.9329,         2.2011,        18.6997,        20.4121,
         142,       110.4914,        31.7767,        21.7351,        10.7405,         0.2642,         0.6342,         0.1637,         5.1816,         0.2531,       921.2217,      3998.7158,       158.1268,         2.1655,        18.3487,        21.0092,
         143,       106.2023,        32.3818,        21.4960,        10.7037,         0.2084,         0.6438,         0.1538,         5.5030,         0.2628,       944.6561,      3977.4634,       159.5130,         2.0952,        19.0781,        21.7075,
         144,       105.1729,        33.3058,        21.8722,        11.8812,         0.2339,         0.6347,         0.1445,         5.6005,         0.2560,       961.2034,      3891.2612,       159.8787,         2.0272,        18.6452,        22.4999,
         145,       104.5182,        33.7958,        21.8273,        12.8533,         0.2566,         0.6482,         0.1489,         5.7842,         0.2542,       945.9692,      3927.8840,       158.9138,         2.0654,        18.7146,        22.6972,
